date,region,river,basin,elevation,temperature,precipitation,snowmelt,river_level,flood_threshold,flood_status,soil_moisture,upstream_dam_level
2018-01-13,Arslanbob_Valley,Arslanbob,Ferghana,1600,-17.2,0.0,0.0,0.26,1.7,0,94.79,
2018-01-13,Song-Kul_Lake,Son-Kul,Naryn,3016,-29.7,0.0,0.0,0.1,1.2,0,87.57000000000001,
2018-01-13,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-21.6,0.0,0.0,0.44,1.4,0,97.93,
2018-01-14,Bishkek_City,Ala-Archa,Chu,800,-9.8,0.0,0.0,0.95,2.5,0,100.0,
2018-01-14,Tokmok_Area,Chu,Chu,820,-8.2,0.0,0.0,0.95,2.8,0,92.99,
2018-01-14,Kemin_District,Chon-Kemin,Chu,1300,-6.1,0.0,0.0,0.95,1.8,0,88.05,
2018-01-14,Sokuluk_Valley,Sokuluk,Chu,1100,-5.2,0.0,0.0,0.95,1.7,0,100.0,
2018-01-14,Karakol_City,Karakol,Issyk-Kul,1750,-18.0,0.0,0.0,0.5,1.9,0,100.0,
2018-01-14,Balykchy_Town,Chu,Issyk-Kul,1600,-12.1,0.0,0.0,0.5,2.0,0,99.09,
2018-01-14,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-15.9,0.0,0.0,0.5,1.6,0,100.0,
2018-01-14,Toktogul_Dam,Naryn,Naryn,870,-10.7,0.0,0.0,0.68,4.5,0,100.0,
2018-01-14,Naryn_City,Naryn,Naryn,2050,-16.3,0.0,0.0,0.68,3.2,0,100.0,15.11111111111111
2018-01-14,Kazarman_Area,Naryn,Naryn,1300,-12.6,0.0,0.0,0.68,2.8,0,100.0,15.11111111111111
2018-01-14,Talas_City,Talas,Talas,1280,-11.4,0.0,0.0,0.84,2.3,0,100.0,22.105263157894736
2018-01-14,Kirov_Dam,Talas,Talas,1090,-8.8,0.0,0.0,0.84,3.8,0,100.0,
2018-01-14,Osh_City,Ak-Buura,Ferghana,940,-7.0,0.0,0.0,0.77,2.4,0,100.0,
2018-01-14,Jalal-Abad_City,Kogart,Ferghana,760,-5.4,0.0,0.0,0.77,2.1,0,100.0,
2018-01-14,Batken_Area,Syr Darya,Ferghana,1050,-12.3,0.0,0.0,0.77,2.6,0,100.0,
2018-01-14,Arslanbob_Valley,Arslanbob,Ferghana,1600,-14.1,0.0,0.0,0.77,1.7,0,100.0,
2018-01-14,Song-Kul_Lake,Son-Kul,Naryn,3016,-21.0,0.0,0.0,0.68,1.2,0,100.0,
2018-01-14,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-13.8,0.0,0.0,0.79,1.4,0,100.0,
2018-01-15,Bishkek_City,Ala-Archa,Chu,800,-10.8,0.0,0.0,0.63,2.5,0,100.0,
2018-01-15,Tokmok_Area,Chu,Chu,820,-8.8,0.0,0.0,0.63,2.8,0,100.0,
2018-01-15,Kemin_District,Chon-Kemin,Chu,1300,-8.6,0.0,0.0,0.63,1.8,0,100.0,
2018-01-15,Sokuluk_Valley,Sokuluk,Chu,1100,-10.8,0.0,0.0,0.63,1.7,0,95.63,
2018-01-15,Karakol_City,Karakol,Issyk-Kul,1750,-21.0,0.0,0.0,0.21,1.9,0,100.0,
2018-01-15,Balykchy_Town,Chu,Issyk-Kul,1600,-17.6,0.0,0.0,0.21,2.0,0,100.0,
2018-01-15,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-19.8,0.0,0.0,0.21,1.6,0,100.0,
2018-01-15,Toktogul_Dam,Naryn,Naryn,870,-10.4,0.0,0.0,0.64,4.5,0,100.0,
2018-01-15,Naryn_City,Naryn,Naryn,2050,-15.1,0.0,0.0,0.64,3.2,0,94.94,14.222222222222221
2018-01-15,Kazarman_Area,Naryn,Naryn,1300,-14.9,0.0,0.0,0.64,2.8,0,100.0,14.222222222222221
2018-01-15,Talas_City,Talas,Talas,1280,-12.2,0.0,0.0,0.47,2.3,0,94.67,12.368421052631579
2018-01-15,Kirov_Dam,Talas,Talas,1090,-13.6,0.0,0.0,0.47,3.8,0,90.33,
2018-01-15,Osh_City,Ak-Buura,Ferghana,940,-11.0,0.0,0.0,0.62,2.4,0,100.0,
2018-01-15,Jalal-Abad_City,Kogart,Ferghana,760,-9.2,0.0,0.0,0.62,2.1,0,100.0,
2018-01-15,Batken_Area,Syr Darya,Ferghana,1050,-15.1,0.0,0.0,0.62,2.6,0,100.0,
2018-01-15,Arslanbob_Valley,Arslanbob,Ferghana,1600,-12.9,0.0,0.0,0.62,1.7,0,95.81,
2018-01-15,Song-Kul_Lake,Son-Kul,Naryn,3016,-21.9,0.0,0.0,0.64,1.2,0,93.66000000000001,
2018-01-15,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-12.7,0.0,0.0,0.92,1.4,0,88.74000000000001,
2018-01-16,Bishkek_City,Ala-Archa,Chu,800,-14.7,0.0,0.0,0.51,2.5,0,96.97000000000001,
2018-01-16,Tokmok_Area,Chu,Chu,820,-15.9,0.0,0.0,0.51,2.8,0,100.0,
2018-01-16,Kemin_District,Chon-Kemin,Chu,1300,-14.6,0.0,0.0,0.51,1.8,0,100.0,
2018-01-16,Sokuluk_Valley,Sokuluk,Chu,1100,-12.9,0.0,0.0,0.51,1.7,0,100.0,
2018-01-16,Karakol_City,Karakol,Issyk-Kul,1750,-18.0,0.0,0.0,0.29,1.9,0,100.0,
2018-01-16,Balykchy_Town,Chu,Issyk-Kul,1600,-20.6,0.0,0.0,0.29,2.0,0,100.0,
2018-01-16,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-18.1,0.0,0.0,0.29,1.6,0,100.0,
2018-01-16,Toktogul_Dam,Naryn,Naryn,870,-11.4,0.0,0.0,0.57,4.5,0,100.0,
2018-01-16,Naryn_City,Naryn,Naryn,2050,-17.3,0.0,0.0,0.57,3.2,0,100.0,12.666666666666664
2018-01-16,Kazarman_Area,Naryn,Naryn,1300,-11.3,0.0,0.0,0.57,2.8,0,100.0,12.666666666666664
2018-01-16,Talas_City,Talas,Talas,1280,-11.1,0.0,0.0,0.76,2.3,0,100.0,20.0
2018-01-16,Kirov_Dam,Talas,Talas,1090,-10.7,0.0,0.0,0.76,3.8,0,100.0,
2018-01-16,Osh_City,Ak-Buura,Ferghana,940,-8.1,0.0,0.0,0.76,2.4,0,100.0,
2018-01-16,Jalal-Abad_City,Kogart,Ferghana,760,-5.7,0.0,0.0,0.76,2.1,0,96.89,
2018-01-16,Batken_Area,Syr Darya,Ferghana,1050,-8.0,0.0,0.0,0.76,2.6,0,93.74,
2018-01-16,Arslanbob_Valley,Arslanbob,Ferghana,1600,-15.3,0.0,0.0,0.76,1.7,0,100.0,
2018-01-16,Song-Kul_Lake,Son-Kul,Naryn,3016,-23.1,0.0,0.0,0.57,1.2,0,100.0,
2018-01-16,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-14.2,0.0,0.0,0.84,1.4,0,97.55,
2018-01-17,Bishkek_City,Ala-Archa,Chu,800,-12.1,0.0,0.0,0.63,2.5,0,100.0,
2018-01-17,Tokmok_Area,Chu,Chu,820,-8.0,0.0,0.0,0.63,2.8,0,100.0,
2018-01-17,Kemin_District,Chon-Kemin,Chu,1300,-12.3,0.0,0.0,0.63,1.8,0,97.27,
2018-01-17,Sokuluk_Valley,Sokuluk,Chu,1100,-12.4,0.0,0.0,0.63,1.7,0,100.0,
2018-01-17,Karakol_City,Karakol,Issyk-Kul,1750,-18.4,0.0,0.0,0.49,1.9,0,100.0,
2018-01-17,Balykchy_Town,Chu,Issyk-Kul,1600,-20.3,0.0,0.0,0.49,2.0,0,99.43,
2018-01-17,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-12.3,0.0,0.0,0.49,1.6,0,100.0,
2018-01-17,Toktogul_Dam,Naryn,Naryn,870,-10.7,0.0,0.0,0.48,4.5,0,100.0,
2018-01-17,Naryn_City,Naryn,Naryn,2050,-19.5,0.0,0.0,0.48,3.2,0,100.0,10.666666666666666
2018-01-17,Kazarman_Area,Naryn,Naryn,1300,-17.1,0.0,0.0,0.48,2.8,0,100.0,10.666666666666666
2018-01-17,Talas_City,Talas,Talas,1280,-15.3,0.0,0.0,0.44,2.3,0,100.0,11.578947368421053
2018-01-17,Kirov_Dam,Talas,Talas,1090,-15.9,0.0,0.0,0.44,3.8,0,100.0,
2018-01-17,Osh_City,Ak-Buura,Ferghana,940,-13.0,0.0,0.0,0.42,2.4,0,100.0,
2018-01-17,Jalal-Abad_City,Kogart,Ferghana,760,-11.7,0.0,0.0,0.42,2.1,0,100.0,
2018-01-17,Batken_Area,Syr Darya,Ferghana,1050,-16.3,0.0,0.0,0.42,2.6,0,100.0,
2018-01-17,Arslanbob_Valley,Arslanbob,Ferghana,1600,-16.9,0.0,0.0,0.42,1.7,0,100.0,
2018-01-17,Song-Kul_Lake,Son-Kul,Naryn,3016,-22.5,0.0,0.0,0.48,1.2,0,100.0,
2018-01-17,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-21.0,0.0,0.0,0.34,1.4,0,100.0,
2018-01-18,Bishkek_City,Ala-Archa,Chu,800,-10.1,0.0,0.0,0.61,2.5,0,100.0,
2018-01-18,Tokmok_Area,Chu,Chu,820,-7.5,0.0,0.0,0.61,2.8,0,98.0,
2018-01-18,Kemin_District,Chon-Kemin,Chu,1300,-14.1,0.0,0.0,0.61,1.8,0,96.0,
2018-01-18,Sokuluk_Valley,Sokuluk,Chu,1100,-12.3,0.0,0.0,0.61,1.7,0,100.0,
2018-01-18,Karakol_City,Karakol,Issyk-Kul,1750,-11.8,0.0,0.0,0.76,1.9,0,98.0,
2018-01-18,Balykchy_Town,Chu,Issyk-Kul,1600,-12.0,0.0,0.0,0.76,2.0,0,100.0,
2018-01-18,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-15.0,0.0,0.0,0.76,1.6,0,100.0,
2018-01-18,Toktogul_Dam,Naryn,Naryn,870,-13.3,0.0,0.0,0.37,4.5,0,100.0,
2018-01-18,Naryn_City,Naryn,Naryn,2050,-19.0,0.0,0.0,0.37,3.2,0,98.0,8.222222222222223
2018-01-18,Kazarman_Area,Naryn,Naryn,1300,-15.1,0.0,0.0,0.37,2.8,0,96.0,8.222222222222223
2018-01-18,Talas_City,Talas,Talas,1280,-13.5,0.0,0.0,0.45,2.3,0,100.0,11.842105263157896
2018-01-18,Kirov_Dam,Talas,Talas,1090,-13.1,0.0,0.0,0.45,3.8,0,100.0,
2018-01-18,Osh_City,Ak-Buura,Ferghana,940,-5.8,0.0,0.0,0.98,2.4,0,100.0,
2018-01-18,Jalal-Abad_City,Kogart,Ferghana,760,-2.6,0.0,0.0,0.98,2.1,0,100.0,
2018-01-18,Batken_Area,Syr Darya,Ferghana,1050,-8.1,0.0,0.0,0.98,2.6,0,98.0,
2018-01-18,Arslanbob_Valley,Arslanbob,Ferghana,1600,-7.1,0.0,0.0,0.98,1.7,0,100.0,
2018-01-18,Song-Kul_Lake,Son-Kul,Naryn,3016,-25.7,0.0,0.0,0.37,1.2,0,100.0,
2018-01-18,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-11.4,0.0,0.0,0.85,1.4,0,100.0,
2018-01-19,Bishkek_City,Ala-Archa,Chu,800,-9.0,0.0,0.0,0.61,2.5,0,98.0,
2018-01-19,Tokmok_Area,Chu,Chu,820,-13.1,0.0,0.0,0.61,2.8,0,96.0,
2018-01-19,Kemin_District,Chon-Kemin,Chu,1300,-11.6,0.0,0.0,0.61,1.8,0,94.0,
2018-01-19,Sokuluk_Valley,Sokuluk,Chu,1100,-10.0,0.0,0.0,0.61,1.7,0,100.0,
2018-01-19,Karakol_City,Karakol,Issyk-Kul,1750,-14.4,0.0,0.0,0.56,1.9,0,98.0,
2018-01-19,Balykchy_Town,Chu,Issyk-Kul,1600,-16.1,0.0,0.0,0.56,2.0,0,96.0,
2018-01-19,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-11.2,0.0,0.0,0.56,1.6,0,100.0,
2018-01-19,Toktogul_Dam,Naryn,Naryn,870,-9.1,0.0,0.0,0.59,4.5,0,98.0,
2018-01-19,Naryn_City,Naryn,Naryn,2050,-17.9,0.0,0.0,0.59,3.2,0,100.0,13.111111111111109
2018-01-19,Kazarman_Area,Naryn,Naryn,1300,-14.3,0.0,0.0,0.59,2.8,0,98.0,13.111111111111109
2018-01-19,Talas_City,Talas,Talas,1280,-10.2,0.0,0.0,0.65,2.3,0,96.0,17.105263157894736
2018-01-19,Kirov_Dam,Talas,Talas,1090,-12.1,0.0,0.0,0.65,3.8,0,94.0,
2018-01-19,Osh_City,Ak-Buura,Ferghana,940,-12.8,0.0,0.0,0.45,2.4,0,92.0,
2018-01-19,Jalal-Abad_City,Kogart,Ferghana,760,-14.5,0.0,0.0,0.45,2.1,0,100.0,
2018-01-19,Batken_Area,Syr Darya,Ferghana,1050,-14.6,0.0,0.0,0.45,2.6,0,98.0,
2018-01-19,Arslanbob_Valley,Arslanbob,Ferghana,1600,-20.0,0.0,0.0,0.45,1.7,0,96.0,
2018-01-19,Song-Kul_Lake,Son-Kul,Naryn,3016,-22.7,0.0,0.0,0.59,1.2,0,94.0,
2018-01-19,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-20.2,0.0,0.0,0.37,1.4,0,92.0,
2018-01-20,Bishkek_City,Ala-Archa,Chu,800,-14.7,0.0,0.0,0.42,2.5,0,90.0,
2018-01-20,Tokmok_Area,Chu,Chu,820,-15.3,0.0,0.0,0.42,2.8,0,88.0,
2018-01-20,Kemin_District,Chon-Kemin,Chu,1300,-18.6,0.0,0.0,0.42,1.8,0,86.0,
2018-01-20,Sokuluk_Valley,Sokuluk,Chu,1100,-13.7,0.0,0.0,0.42,1.7,0,84.0,
2018-01-20,Karakol_City,Karakol,Issyk-Kul,1750,-15.3,0.0,0.0,0.58,1.9,0,100.0,
2018-01-20,Balykchy_Town,Chu,Issyk-Kul,1600,-15.8,0.0,0.0,0.58,2.0,0,98.0,
2018-01-20,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-16.3,0.0,0.0,0.58,1.6,0,96.0,
2018-01-20,Toktogul_Dam,Naryn,Naryn,870,-11.9,0.0,0.0,0.55,4.5,0,94.0,
2018-01-20,Naryn_City,Naryn,Naryn,2050,-17.3,0.0,0.0,0.55,3.2,0,92.0,12.222222222222223
2018-01-20,Kazarman_Area,Naryn,Naryn,1300,-13.8,0.0,0.0,0.55,2.8,0,90.0,12.222222222222223
2018-01-20,Talas_City,Talas,Talas,1280,-16.4,0.0,0.0,0.54,2.3,0,88.0,14.210526315789476
2018-01-20,Kirov_Dam,Talas,Talas,1090,-11.0,0.0,0.0,0.54,3.8,0,86.0,
2018-01-20,Osh_City,Ak-Buura,Ferghana,940,-10.3,0.0,0.0,0.63,2.4,0,84.0,
2018-01-20,Jalal-Abad_City,Kogart,Ferghana,760,-7.7,0.0,0.0,0.63,2.1,0,82.0,
2018-01-20,Batken_Area,Syr Darya,Ferghana,1050,-10.9,0.0,0.0,0.63,2.6,0,100.0,
2018-01-20,Arslanbob_Valley,Arslanbob,Ferghana,1600,-13.7,0.0,0.0,0.63,1.7,0,98.0,
2018-01-20,Song-Kul_Lake,Son-Kul,Naryn,3016,-21.1,0.0,0.0,0.55,1.2,0,96.0,
2018-01-20,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-23.8,0.0,0.0,0.33,1.4,0,94.0,
2018-01-21,Bishkek_City,Ala-Archa,Chu,800,-4.6,0.0,0.0,0.93,2.5,0,92.0,
2018-01-21,Tokmok_Area,Chu,Chu,820,-3.0,0.0,0.0,0.93,2.8,0,90.0,
2018-01-21,Kemin_District,Chon-Kemin,Chu,1300,-12.4,0.0,0.0,0.93,1.8,0,88.0,
2018-01-21,Sokuluk_Valley,Sokuluk,Chu,1100,-7.7,0.0,0.0,0.93,1.7,0,86.0,
2018-01-21,Karakol_City,Karakol,Issyk-Kul,1750,-14.2,0.0,0.0,0.79,1.9,0,84.0,
2018-01-21,Balykchy_Town,Chu,Issyk-Kul,1600,-12.9,0.0,0.0,0.79,2.0,0,82.0,
2018-01-21,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-13.5,0.0,0.0,0.79,1.6,0,80.0,
2018-01-21,Toktogul_Dam,Naryn,Naryn,870,-10.1,0.0,0.0,0.81,4.5,0,78.0,
2018-01-21,Naryn_City,Naryn,Naryn,2050,-15.8,0.0,0.0,0.81,3.2,0,76.0,18.000000000000004
2018-01-21,Kazarman_Area,Naryn,Naryn,1300,-12.9,0.0,0.0,0.81,2.8,0,74.0,18.000000000000004
2018-01-21,Talas_City,Talas,Talas,1280,-13.3,0.0,0.0,0.52,2.3,0,72.0,13.684210526315791
2018-01-21,Kirov_Dam,Talas,Talas,1090,-13.5,0.0,0.0,0.52,3.8,0,70.0,
2018-01-21,Osh_City,Ak-Buura,Ferghana,940,-11.6,0.0,0.0,0.64,2.4,0,68.0,
2018-01-21,Jalal-Abad_City,Kogart,Ferghana,760,-9.0,0.0,0.0,0.64,2.1,0,66.0,
2018-01-21,Batken_Area,Syr Darya,Ferghana,1050,-13.6,0.0,0.0,0.64,2.6,0,64.0,
2018-01-21,Arslanbob_Valley,Arslanbob,Ferghana,1600,-14.8,0.0,0.0,0.64,1.7,0,62.0,
2018-01-21,Song-Kul_Lake,Son-Kul,Naryn,3016,-14.5,0.0,0.0,0.81,1.2,0,60.0,
2018-01-21,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-13.7,0.0,0.0,0.64,1.4,0,58.0,
2018-01-22,Bishkek_City,Ala-Archa,Chu,800,-10.6,0.0,0.0,0.87,2.5,0,56.0,
2018-01-22,Tokmok_Area,Chu,Chu,820,-8.7,0.0,0.0,0.87,2.8,0,54.0,
2018-01-22,Kemin_District,Chon-Kemin,Chu,1300,-9.6,0.0,0.0,0.87,1.8,0,52.0,
2018-01-22,Sokuluk_Valley,Sokuluk,Chu,1100,-12.1,0.0,0.0,0.87,1.7,0,50.0,
2018-01-22,Karakol_City,Karakol,Issyk-Kul,1750,-12.3,0.0,0.0,0.58,1.9,0,48.0,
2018-01-22,Balykchy_Town,Chu,Issyk-Kul,1600,-11.1,0.0,0.0,0.58,2.0,0,46.0,
2018-01-22,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-15.8,0.0,0.0,0.58,1.6,0,44.0,
2018-01-22,Toktogul_Dam,Naryn,Naryn,870,-8.5,0.0,0.0,0.63,4.5,0,42.0,
2018-01-22,Naryn_City,Naryn,Naryn,2050,-18.6,0.0,0.0,0.63,3.2,0,40.0,14.000000000000002
2018-01-22,Kazarman_Area,Naryn,Naryn,1300,-14.6,0.0,0.0,0.63,2.8,0,38.0,14.000000000000002
2018-01-22,Talas_City,Talas,Talas,1280,-17.0,0.0,0.0,0.29,2.3,0,36.0,7.631578947368421
2018-01-22,Kirov_Dam,Talas,Talas,1090,-15.2,0.0,0.0,0.29,3.8,0,34.0,
2018-01-22,Osh_City,Ak-Buura,Ferghana,940,-16.9,0.0,0.0,0.27,2.4,0,32.0,
2018-01-22,Jalal-Abad_City,Kogart,Ferghana,760,-16.3,0.0,0.0,0.27,2.1,0,30.0,
2018-01-22,Batken_Area,Syr Darya,Ferghana,1050,-17.1,0.0,0.0,0.27,2.6,0,28.0,
2018-01-22,Arslanbob_Valley,Arslanbob,Ferghana,1600,-19.0,0.0,0.0,0.27,1.7,0,26.0,
2018-01-22,Song-Kul_Lake,Son-Kul,Naryn,3016,-20.1,0.0,0.0,0.63,1.2,0,24.0,
2018-01-22,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-12.1,0.0,0.0,0.68,1.4,0,22.0,
2018-01-23,Bishkek_City,Ala-Archa,Chu,800,-7.4,0.0,0.0,0.65,2.5,0,20.0,
2018-01-23,Tokmok_Area,Chu,Chu,820,-15.8,0.0,0.0,0.65,2.8,0,18.0,
2018-01-23,Kemin_District,Chon-Kemin,Chu,1300,-12.6,0.0,0.0,0.65,1.8,0,16.0,
2018-01-23,Sokuluk_Valley,Sokuluk,Chu,1100,-7.1,0.0,0.0,0.65,1.7,0,14.0,
2018-01-23,Karakol_City,Karakol,Issyk-Kul,1750,-14.0,0.0,0.0,0.69,1.9,0,12.0,
2018-01-23,Balykchy_Town,Chu,Issyk-Kul,1600,-18.8,0.0,0.0,0.69,2.0,0,10.0,
2018-01-23,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-14.0,0.0,0.0,0.69,1.6,0,8.0,
2018-01-23,Toktogul_Dam,Naryn,Naryn,870,-8.8,0.0,0.0,0.72,4.5,0,6.0,
2018-01-23,Naryn_City,Naryn,Naryn,2050,-17.4,0.0,0.0,0.72,3.2,0,4.0,16.0
2018-01-23,Kazarman_Area,Naryn,Naryn,1300,-11.8,0.0,0.0,0.72,2.8,0,2.0,16.0
2018-01-23,Talas_City,Talas,Talas,1280,-10.2,0.0,0.0,0.67,2.3,0,0.0,17.631578947368425
2018-01-23,Kirov_Dam,Talas,Talas,1090,-13.1,0.0,0.0,0.67,3.8,0,0.0,
2018-01-23,Osh_City,Ak-Buura,Ferghana,940,-7.8,0.0,0.0,0.95,2.4,0,0.0,
2018-01-23,Jalal-Abad_City,Kogart,Ferghana,760,-5.1,0.0,0.0,0.95,2.1,0,0.0,
2018-01-23,Batken_Area,Syr Darya,Ferghana,1050,-6.3,0.0,0.0,0.95,2.6,0,0.0,
2018-01-23,Arslanbob_Valley,Arslanbob,Ferghana,1600,-6.8,0.0,0.0,0.95,1.7,0,0.0,
2018-01-23,Song-Kul_Lake,Son-Kul,Naryn,3016,-18.5,0.0,0.0,0.72,1.2,0,0.0,
2018-01-23,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-19.7,0.0,0.0,0.66,1.4,0,0.0,
2018-01-24,Bishkek_City,Ala-Archa,Chu,800,-14.4,0.0,0.0,0.53,2.5,0,0.0,
2018-01-24,Tokmok_Area,Chu,Chu,820,-14.0,0.0,0.0,0.53,2.8,0,0.0,
2018-01-24,Kemin_District,Chon-Kemin,Chu,1300,-12.3,0.0,0.0,0.53,1.8,0,0.0,
2018-01-24,Sokuluk_Valley,Sokuluk,Chu,1100,-13.4,0.0,0.0,0.53,1.7,0,0.0,
2018-01-24,Karakol_City,Karakol,Issyk-Kul,1750,-17.9,0.0,0.0,0.65,1.9,0,0.0,
2018-01-24,Balykchy_Town,Chu,Issyk-Kul,1600,-18.8,0.0,0.0,0.65,2.0,0,0.0,
2018-01-24,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-11.8,0.0,0.0,0.65,1.6,0,0.0,
2018-01-24,Toktogul_Dam,Naryn,Naryn,870,-9.8,0.0,0.0,0.6,4.5,0,0.0,
2018-01-24,Naryn_City,Naryn,Naryn,2050,-16.3,0.0,0.0,0.6,3.2,0,0.0,13.333333333333334
2018-01-24,Kazarman_Area,Naryn,Naryn,1300,-14.9,0.0,0.0,0.6,2.8,0,0.0,13.333333333333334
2018-01-24,Talas_City,Talas,Talas,1280,-9.1,0.0,0.0,0.74,2.3,0,21.930000000000003,19.473684210526315
2018-01-24,Kirov_Dam,Talas,Talas,1090,-10.7,0.0,0.0,0.74,3.8,0,19.930000000000003,
2018-01-24,Osh_City,Ak-Buura,Ferghana,940,-10.2,0.0,0.0,0.69,2.4,0,76.26,
2018-01-24,Jalal-Abad_City,Kogart,Ferghana,760,-9.3,0.0,0.0,0.69,2.1,0,74.26,
2018-01-24,Batken_Area,Syr Darya,Ferghana,1050,-12.8,0.0,0.0,0.69,2.6,0,72.26,
2018-01-24,Arslanbob_Valley,Arslanbob,Ferghana,1600,-18.0,0.0,0.0,0.69,1.7,0,70.26,
2018-01-24,Song-Kul_Lake,Son-Kul,Naryn,3016,-17.7,0.0,0.0,0.6,1.2,0,100.0,
2018-01-24,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-16.2,0.0,0.0,0.8,1.4,0,100.0,
2018-01-25,Bishkek_City,Ala-Archa,Chu,800,-5.2,0.0,0.0,0.77,2.5,0,98.0,
2018-01-25,Tokmok_Area,Chu,Chu,820,-7.9,0.0,0.0,0.77,2.8,0,100.0,
2018-01-25,Kemin_District,Chon-Kemin,Chu,1300,-11.8,0.0,0.0,0.77,1.8,0,98.0,
2018-01-25,Sokuluk_Valley,Sokuluk,Chu,1100,-11.5,0.0,0.0,0.77,1.7,0,96.0,
2018-01-25,Karakol_City,Karakol,Issyk-Kul,1750,-15.8,0.0,0.0,0.64,1.9,0,94.0,
2018-01-25,Balykchy_Town,Chu,Issyk-Kul,1600,-16.6,0.0,0.0,0.64,2.0,0,100.0,
2018-01-25,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-12.9,0.0,0.0,0.64,1.6,0,100.0,
2018-01-25,Toktogul_Dam,Naryn,Naryn,870,-10.3,0.0,0.0,0.64,4.5,0,100.0,
2018-01-25,Naryn_City,Naryn,Naryn,2050,-14.9,0.0,0.0,0.64,3.2,0,100.0,14.222222222222221
2018-01-25,Kazarman_Area,Naryn,Naryn,1300,-13.9,0.0,0.0,0.64,2.8,0,100.0,14.222222222222221
2018-01-25,Talas_City,Talas,Talas,1280,-7.4,0.0,0.0,0.77,2.3,0,98.0,20.263157894736842
2018-01-25,Kirov_Dam,Talas,Talas,1090,-9.2,0.0,0.0,0.77,3.8,0,100.0,
2018-01-25,Osh_City,Ak-Buura,Ferghana,940,-8.1,0.0,0.0,0.86,2.4,0,98.0,
2018-01-25,Jalal-Abad_City,Kogart,Ferghana,760,-5.1,0.0,0.0,0.86,2.1,0,100.0,
2018-01-25,Batken_Area,Syr Darya,Ferghana,1050,-10.4,0.0,0.0,0.86,2.6,0,100.0,
2018-01-25,Arslanbob_Valley,Arslanbob,Ferghana,1600,-7.7,0.0,0.0,0.86,1.7,0,100.0,
2018-01-25,Song-Kul_Lake,Son-Kul,Naryn,3016,-20.7,0.0,0.0,0.64,1.2,0,100.0,
2018-01-25,Sary-Chelek_Lake,Kojo-Ata,Western Tien Shan,1940,-12.5,0.0,0.0,0.91,1.4,0,98.0,
2018-01-26,Bishkek_City,Ala-Archa,Chu,800,-14.0,0.0,0.0,0.52,2.5,0,100.0,
2018-01-26,Tokmok_Area,Chu,Chu,820,-11.8,0.0,0.0,0.52,2.8,0,100.0,
2018-01-26,Kemin_District,Chon-Kemin,Chu,1300,-16.6,0.0,0.0,0.52,1.8,0,100.0,
2018-01-26,Sokuluk_Valley,Sokuluk,Chu,1100,-15.4,0.0,0.0,0.52,1.7,0,100.0,
2018-01-26,Karakol_City,Karakol,Issyk-Kul,1750,-13.9,0.0,0.0,0.54,1.9,0,100.0,
2018-01-26,Balykchy_Town,Chu,Issyk-Kul,1600,-17.4,0.0,0.0,0.54,2.0,0,100.0,
2018-01-26,Cholpon-Ata_Area,Cholpon-Ata,Issyk-Kul,1610,-19.4,0.0,0.0,0.54,1.6,0,100.0,
2018-01-26,Toktogul_Dam,Naryn,Naryn,870,-5.8,0.0,0.0,0.89,4.5,0,100.0,
2018-01-26,Naryn_City,Naryn,Naryn,2050,-13.9,0.0,0.0,0.89,3.2,0,100.0,19.77777777777778
2018-01-26,Kazarman_Area,Naryn,Naryn,1300,-10.3,0.0,0.0,0.89,2.8,0,100.0,19.77777777777778
2018-01-26,Talas_City,Talas,Talas,1280,-18.6,0.0,0.0,0.44,2.3,0,100.0,11.578947368421053
2018-01-26,Kirov_Dam,Talas,Talas,1090,-16.3,0.0,0.0,0.44,3.8,0,100.0,
